form	lemma	POS	morph
seroit	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
attendu	attendre	VERppe	NOMB.=s|GENRE=m
!	!	PONfrt	MORPH=empty
Sans	sans	PRE	MORPH=empty
argent	argent	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
habits	habit	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
part	partir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
sait	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
arrive	arriver	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
!	!	PONfrt	MORPH=empty
J'	je	PROper	
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fait	fait	VERppe	NOMB.=s|GENRE=m
chercher	chercher	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
-	-	PONfbl	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
seulement	seulement	ADVgen	MORPH=empty
découvert	découvrir	VERppe	NOMB.=s|GENRE=m
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
changé	changer	VERppe	NOMB.=s|GENRE=m
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
casaque	casaque	NOMcom	NOMB.=s|GENRE=f
contre	contre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
haillons	haillon	NOMcom	NOMB.=p|GENRE=m
d'	de	PRE	MORPH=empty
un	un	DETind	NOMB.=s|GENRE=m
gueux	gueux	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Cette	ce	DETdem	NOMB.=s|GENRE=f
précaution	précaution	NOMcom	NOMB.=s|GENRE=f
qu'	que	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
prise	prendre	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
coupe	couper	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
fil	fil	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
empêche	empêcher	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
désigner	désigner	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
-là	là	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
J'	je	PROper	
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
cependant	cependant	ADVgen	MORPH=empty
fait	fait	VERppe	NOMB.=s|GENRE=m
donner	donner	VERinf	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
signalement	signalement	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
toutes	tout	ADJqua	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=m
maréchaussées	maréchaussée	NOMcom	NOMB.=p|GENRE=f
;	;	PONfbl	MORPH=empty
s'	si	CONsub	
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trouvé	trouver	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
arrêtera	arrêter	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=x
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
rendra	rendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Voilà	voilà	VERcjg	MODE=imp|PERS.=2|NOMB.=s
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
moyens	moyen	NOMcom	NOMB.=p|GENRE=m
qu'	que	PROrel	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
employer	employer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
pense	penser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vais	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
encore	encore	ADVgen	MORPH=empty
attendre	attendre	VERinf	MORPH=empty
ici	ici	ADVgen	MORPH=empty
quelque	quelque	DETind	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
parce	par_ce	PRE.PROdem	MORPH=empty
que	que	CONsub	MORPH=empty
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fait	fait	VERppe	NOMB.=s|GENRE=m
publier	publier	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
-	-	PONfbl	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
si	si	CONsub	MORPH=empty
quelqu'un	quelqu'un	PROind	PERS.=3|NOMB.=s|GENRE=m
découvre	découvrir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETind	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
telle	tel	DETind	NOMB.=s|GENRE=f
façon	façon	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
indique	indiquer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
y	y	PROadv	MORPH=empty
aura	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
dix	dix	DETcar	NOMB.=p|GENRE=x
louis	louis	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
récompense	récompense	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
rien	rien	PROind	NOMB.=s|GENRE=x
ne	ne	ADVneg	MORPH=empty
réussit	réussir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
partirai	partir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
rendre	rendre	VERinf	MORPH=empty
auprès	auprès	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
(	(	PONpga	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
y	y	PROadv	MORPH=empty
eut	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
deux	deux	DETcar	NOMB.=p|GENRE=x
années	année	NOMcom	NOMB.=p|GENRE=f
d'	de	PRE	MORPH=empty
intervalle	intervalle	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
lettre	lettre	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
suivante	suivante	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
pendant	pendant	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
projet	projet	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
aller	aller	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
Av	Av	NOMpro	GENRE=m
s'	le	PROper	
accomplit	accomplir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
n'	ne	ADVneg	MORPH=empty
eut	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aucunes	aucun	DETind	NOMB.=p|GENRE=f
nouvelles	nouvelle	NOMcom	NOMB.=p|GENRE=f
d'	de	PRE	MORPH=empty
Edmond	Edmond	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
p	père	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
Arras	Arras	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
s'	le	PROper	
étoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
embarqué	embarquer	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
chercher	chercher	VERinf	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
périt	périr	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
dans	dans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
trajet	trajet	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Toulon	Toulon	NOMpro	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
Marseille	Marseille	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
arriva	arriver	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
à	à	PRE	MORPH=empty
Ursule	Ursule	NOMpro	NOMB.=s|GENRE=f
ce	ce	PROdem	NOMB.=s|GENRE=n
qu'	que	PROrel	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
va	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
lire	lire	VERinf	MORPH=empty
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
lettre	lettre	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
suit	suivre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
)	)	PONpdr	MORPH=empty
lettre	lettre	NOMcom	NOMB.=s|GENRE=f
199	@card	ADJcar	NOMB.=p|GENRE=x
.	.	PONfrt	MORPH=empty
1766	@card	PROcar	NOMB.=p|GENRE=x
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
marquise	marquise	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
Madame	madame	NOMcom	NOMB.=s|GENRE=f
Parangon	Parangon	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ursule	Ursule	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
devenue	devenir	VERppe	NOMB.=s|GENRE=f
marquise	marquise	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
,	,	PONfbl	MORPH=empty
instruit	instruire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Madame	madame	NOMcom	NOMB.=s|GENRE=f
Parangon	Parangon	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
regarde	regarder	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
effet	effet	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
mariage	mariage	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
produit	produire	VERppe	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
notre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
famille	famille	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sacrifice	sacrifice	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
amie	ami	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
fils	fils	NOMcom	NOMB.=s|GENRE=m
seul	seul	ADJqua	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
en	en	PROadv	MORPH=empty
repens	repentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pas	pas	ADVgen	MORPH=empty
:	:	PONfbl	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
état	état	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=i
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETind	NOMB.=s|GENRE=m
mariage	mariage	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
différois	différer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
depuis	depuis	PRE	MORPH=empty
près	près	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
trois	trois	DETcar	NOMB.=p|GENRE=x
ans	an	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
que	que	PROrel	MORPH=empty
,	,	PONfbl	MORPH=empty
tout	tout	ADVgen	MORPH=empty
triste	triste	ADJqua	NOMB.=s|GENRE=m
qu'	que	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
voulois	vouloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
pas	pas	ADVgen	MORPH=empty
contracter	contracter	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
tandis	tandis	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
malheureux	malheureux	ADJqua	NOMB.=s|GENRE=m
frere	frère	NOMcom	NOMB.=s|GENRE=m
...	…	PONfbl	
;	;	PONfbl	MORPH=empty
cet	ce	DETdem	NOMB.=s|GENRE=m
état	état	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
amie	ami	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
compense	compenser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tout	tout	PROind	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
malgré	malgré	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
affection	affection	NOMcom	NOMB.=s|GENRE=f
dont	que	PROrel	MORPH=empty
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
honore	honorer	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
mere	mère	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
m	monsieur	NOMcom	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
marquis	marquis	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
malgré	malgré	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
empressement	empressement	NOMcom	NOMB.=s|GENRE=m
qu'	que	PROrel	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
marqué	marquer	VERppe	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
terminer	terminer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bien	bien	ADVgen	MORPH=empty
loin	loin	ADVgen	MORPH=empty
d'	de	PRE	MORPH=empty
être	être	VERinf	MORPH=empty
heureuse	heureux	ADJqua	NOMB.=s|GENRE=f
...	…	PONfbl	
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mérite	mériter	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pas	pas	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Puissai	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
-je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
seulement	seulement	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
ô	ô	INJ	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
amie	ami	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
vivre	vivre	VERinf	MORPH=empty
assez	assez	ADVgen	MORPH=empty
pour	pour	PRE	MORPH=empty
instruire	instruire	VERinf	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
fils	fils	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
faire	faire	VERinf	MORPH=empty
trembler	trembler	VERinf	MORPH=empty
sur	sur	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
égarements	égarement	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
sur	sur	PRE	MORPH=empty
ceux	celui	PROdem	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
sur	sur	PRE	MORPH=empty
ceux	celui	PROdem	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
infortuné	infortuné	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
biens	bien	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
mari	mari	NOMcom	NOMB.=s|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
heureusement	heureusement	ADVgen	MORPH=empty
substitués	substituer	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
quoi	que	PROrel	NOMB.=s|GENRE=n
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
seroient	être	VERcjg	MODE=con|PERS.=3|NOMB.=p
absorbés	absorber	VERppe	NOMB.=s|GENRE=m
depuis	depuis	PRE	MORPH=empty
long	long	ADJqua	NOMB.=s|GENRE=m
-	-	PONfbl	MORPH=empty
temps	temps	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
encore	encore	ADVgen	MORPH=empty
une	un	DETind	NOMB.=s|GENRE=f
fois	fois	NOMcom	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
victime	victime	NOMcom	NOMB.=s|GENRE=f
…	…	PONfrt	MORPH=empty
mais	mais	CONcoo	MORPH=empty
loin	loin	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
plaindre	plaindre	VERinf	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
ciel	ciel	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=i
offre	offrir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=f
souffrances	souffrance	NOMcom	NOMB.=p|GENRE=f
en	en	ADVgen	MORPH=empty
expiation	expiation	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
forfaits	forfait	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
premieres	premier	ADJord	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
proportionnées	proportionner	VERppe	NOMB.=p|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
seconds	second	ADJord	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
juste	juste	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m
plusieurs	plusieurs	DETind	NOMB.=p|GENRE=x
fois	fois	NOMcom	NOMB.=p|GENRE=f
notre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
respectable	respectable	ADJqua	NOMB.=s|GENRE=f
aîné	aîné	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Oh	oh	INJ	MORPH=empty
,	,	PONfbl	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
cher	cher	ADJqua	NOMB.=s|GENRE=m
frere	frère	NOMcom	NOMB.=s|GENRE=m
!	!	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
saurois	savoir	VERcjg	MODE=con|PERS.=1|NOMB.=s
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
lasser	lasser	VERinf	MORPH=empty
d'	de	PRE	MORPH=empty
admirer	admirer	VERinf	MORPH=empty
comment	comment	ADVsub	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
avoir	avoir	VERinf	MORPH=empty
distingué	distinguer	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=x
!	!	PONfrt	MORPH=empty
Sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
vertu	vertu	NOMcom	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
triomphé	triompher	VERppe	NOMB.=s|GENRE=m
dans	dans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
pays	pays	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
secours	secours	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
moyens	moyen	NOMcom	NOMB.=p|GENRE=m
humains	humain	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
